ID,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20902,2011,Paul Millsap,PF,25,UTA,76,76,2605,19.8,0.578,0.023,0.342,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,5.2,2.5,7.7,0.143,1.6,0.7,2.4,2.9,525,988,0.531,9,23,0.391,516,965,0.535,0.536,256,338,0.757,164,415,579,187,103,69,145,272,1315
20903,2011,Yao Ming*,C,30,HOU,5,5,91,19.8,0.579,0,0.432,8.7,24.9,16.8,7.3,0,6.1,13.7,24.8,0.2,0.1,0.3,0.147,-2.8,0,-2.8,0,18,37,0.486,0,0,,18,37,0.486,0.486,15,16,0.938,7,20,27,4,0,8,7,13,51
20904,2011,Nazr Mohammed,C,33,TOT,75,37,1280,15.9,0.538,0.002,0.25,13.2,21.2,17.2,3.3,1.2,3.5,12.3,20.6,1,1.6,2.7,0.1,-2.5,-0.8,-3.3,-0.4,234,448,0.522,0,1,0,234,447,0.523,0.522,67,112,0.598,140,228,368,23,30,56,70,184,535
20905,2011,Nazr Mohammed,C,33,CHA,51,30,851,15.9,0.52,0.003,0.278,13.3,22.6,17.9,3.7,0.9,4.4,12.5,22.4,0.3,1.1,1.4,0.08,-3.3,-0.8,-4.1,-0.5,159,317,0.502,0,1,0,159,316,0.503,0.502,52,88,0.591,94,158,252,17,14,46,51,121,370
20906,2011,Nazr Mohammed,C,33,OKC,24,7,429,16,0.583,0,0.183,13,18.5,15.8,2.4,1.9,1.7,11.8,17,0.7,0.5,1.2,0.139,-0.7,-1,-1.7,0,75,131,0.573,0,0,,75,131,0.573,0.573,15,24,0.625,46,70,116,6,16,10,19,63,165
20907,2011,Greg Monroe,C,20,DET,80,48,2222,18,0.575,0.002,0.424,13,20.4,16.5,7.5,2.3,1.6,11,15.4,4.7,1.9,6.6,0.143,1.4,1,2.5,2.5,303,550,0.551,0,1,0,303,549,0.552,0.551,145,233,0.622,248,353,601,105,93,45,81,196,751
20908,2011,Jamario Moon,SF,30,TOT,59,20,1042,10.1,0.499,0.496,0.069,2.5,16,9.1,7.8,1.4,2.4,7.9,12,0.4,0.7,1.1,0.05,-2.3,0.5,-1.9,0,101,248,0.407,38,123,0.309,63,125,0.504,0.484,15,17,0.882,23,142,165,52,28,33,22,65,255
20909,2011,Jamario Moon,SF,30,CLE,40,13,764,10.7,0.488,0.503,0.058,2,16.1,8.9,9.3,1.7,2.7,8.1,12.5,0.2,0.5,0.7,0.043,-2.3,0.9,-1.4,0.1,76,189,0.402,27,95,0.284,49,94,0.521,0.474,10,11,0.909,14,104,118,45,25,27,17,39,189
20910,2011,Jamario Moon,SF,30,LAC,19,7,278,8.4,0.535,0.475,0.102,3.8,15.9,9.9,3.8,0.6,1.7,7.5,10.7,0.2,0.2,0.4,0.068,-2.5,-0.8,-3.3,-0.1,25,59,0.424,11,28,0.393,14,31,0.452,0.517,5,6,0.833,9,38,47,7,3,6,5,26,66
20911,2011,Anthony Morrow,SG,25,NJN,58,47,1856,12.1,0.573,0.419,0.173,2.3,8.8,5.5,6.3,0.5,0.3,7.5,18,2.6,0.4,3,0.078,1.1,-2.3,-1.2,0.4,279,620,0.45,110,260,0.423,169,360,0.469,0.539,96,107,0.897,37,135,172,68,19,7,54,135,764
20912,2011,Timofey Mozgov,C,24,TOT,45,14,524,10.8,0.523,0,0.391,10,16.4,13.2,4.2,1.4,3.5,18.3,16.2,0.1,0.5,0.6,0.053,-4,-0.2,-4.3,-0.3,63,133,0.474,0,0,,63,133,0.474,0.474,37,52,0.712,46,75,121,15,15,25,35,84,163
20913,2011,Timofey Mozgov,C,24,NYK,34,14,458,10.3,0.514,0,0.393,10.1,15.8,13,4.8,1.5,3.7,19.6,15.8,0,0.4,0.4,0.044,-4,0.4,-3.6,-0.2,52,112,0.464,0,0,,52,112,0.464,0.464,31,44,0.705,41,63,104,15,14,23,32,76,135
20914,2011,Timofey Mozgov,C,24,DEN,11,0,66,14.4,0.571,0,0.381,9,20.4,14.9,0,0.8,2.3,10.9,18.6,0.1,0.1,0.2,0.112,-4.6,-4.5,-9,-0.1,11,21,0.524,0,0,,11,21,0.524,0.524,6,8,0.75,5,12,17,0,1,2,3,8,28
20915,2011,Byron Mullens,PF,21,OKC,13,0,85,3.5,0.366,0,0.5,8.6,24,16.5,0,1.2,2.6,19,22.5,-0.3,0.1,-0.2,-0.113,-12.5,-4.7,-17.2,-0.3,9,28,0.321,0,0,,9,28,0.321,0.321,7,14,0.5,6,18,24,0,2,3,8,11,25
20916,2011,Troy Murphy,PF,30,TOT,35,4,466,8,0.428,0.289,0.263,5.8,23.4,14.5,7.6,1.7,0.5,13.6,14.8,-0.4,0.7,0.3,0.029,-4.5,0.7,-3.8,-0.2,42,114,0.368,5,33,0.152,37,81,0.457,0.39,20,30,0.667,22,91,113,23,15,3,20,47,109
20917,2011,Troy Murphy,PF,30,NJN,18,4,288,6.7,0.389,0.303,0.224,4.4,27,15.4,9.2,1.3,0.5,13.5,15.6,-0.4,0.3,-0.1,-0.022,-5.7,0.1,-5.5,-0.3,26,76,0.342,4,23,0.174,22,53,0.415,0.368,9,17,0.529,11,64,75,17,7,2,13,28,65
20918,2011,Troy Murphy,PF,30,BOS,17,0,178,10.1,0.503,0.263,0.342,8.1,17.6,13.1,5,2.4,0.4,13.8,13.7,0.1,0.4,0.4,0.111,-2.7,1.6,-1.1,0,16,38,0.421,1,10,0.1,15,28,0.536,0.434,11,13,0.846,11,27,38,6,8,1,7,19,44
20919,2011,Hamady N'Diaye,C,24,WAS,16,0,80,5.3,0.681,0,2.4,2.8,7.4,5,0,1.3,4.8,22.6,7.3,0,0,0.1,0.046,-4.8,0.2,-4.6,-0.1,4,5,0.8,0,0,,4,5,0.8,0.8,6,12,0.5,2,5,7,0,2,5,3,18,14
20920,2011,Eduardo Najera,PF,34,CHA,31,0,372,5.5,0.449,0.472,0.153,4.5,9.8,7.2,8.2,1.6,1.3,14.5,11.3,-0.1,0.3,0.2,0.02,-3.2,0.1,-3.1,-0.1,26,72,0.361,11,34,0.324,15,38,0.395,0.438,6,11,0.545,14,30,44,20,11,6,13,52,69
20921,2011,Steve Nash,PG,36,PHO,75,75,2497,20.8,0.601,0.253,0.307,1.8,10.2,6,53.1,1,0.1,22.4,21.4,7.3,0.7,7.9,0.153,3.6,-3,0.6,1.6,399,811,0.492,81,205,0.395,318,606,0.525,0.542,227,249,0.912,40,220,260,855,48,4,265,87,1106
20922,2011,Gary Neal,SG,26,SAS,80,1,1685,13.1,0.578,0.487,0.165,1.5,11.8,6.8,9.1,0.8,0.2,10.3,20.6,2.1,1.4,3.5,0.099,0.9,-1.9,-1.1,0.4,285,632,0.451,129,308,0.419,156,324,0.481,0.553,84,104,0.808,21,175,196,96,27,4,78,148,783
20923,2011,Jameer Nelson,PG,28,ORL,76,76,2319,15.4,0.548,0.354,0.193,1.9,9.3,5.7,33.7,1.7,0.1,17.6,22,3.4,3.2,6.6,0.136,1.8,-0.2,1.6,2.1,374,838,0.446,119,297,0.401,255,541,0.471,0.517,130,162,0.802,37,189,226,456,75,3,194,209,997
20924,2011,Joakim Noah,C,25,CHI,48,48,1576,18.8,0.579,0.002,0.468,13.9,22.8,18.5,10.7,1.6,3.5,15.7,16.8,3.1,3.6,6.7,0.205,0.7,4.2,4.9,2.8,211,402,0.525,0,1,0,211,401,0.526,0.525,139,188,0.739,182,316,498,107,48,72,90,156,561
20925,2011,Andres Nocioni,SF,31,PHI,54,17,931,10.1,0.538,0.426,0.22,2.4,18.6,10.5,7.4,0.8,1.2,13.4,17.4,0.2,1.1,1.3,0.067,-2.3,-0.6,-3,-0.2,118,277,0.426,42,118,0.356,76,159,0.478,0.502,49,61,0.803,19,150,169,45,14,15,47,100,327
20926,2011,Steve Novak,SF,27,TOT,30,0,215,17.8,0.737,0.687,0.119,2.2,12.6,7.6,2.2,0.2,1.7,5.4,16,0.7,0.2,0.9,0.196,3.3,-2.9,0.4,0.1,35,67,0.522,26,46,0.565,9,21,0.429,0.716,8,8,1,4,24,28,3,1,5,4,14,104
20927,2011,Steve Novak,SF,27,DAL,7,0,18,19.6,0.688,0.5,0,0,31.3,16.2,0,0,0,0,20.8,0.1,0,0.1,0.205,0.3,-7.2,-6.9,0,4,8,0.5,3,4,0.75,1,4,0.25,0.688,0,0,,0,5,5,0,0,0,0,3,11
20928,2011,Steve Novak,SF,27,SAS,23,0,197,17.7,0.744,0.712,0.136,2.4,10.9,6.8,2.4,0.3,1.8,6,15.5,0.6,0.2,0.8,0.195,3.5,-2.5,1,0.2,31,59,0.525,23,42,0.548,8,17,0.471,0.72,8,8,1,4,19,23,3,1,5,4,11,93
20929,2011,Dirk Nowitzki,PF,32,DAL,73,73,2504,23.4,0.612,0.142,0.376,2.4,20.8,12,14.2,0.8,1.4,9.1,28.2,7.8,3.3,11.1,0.213,3.2,0.6,3.8,3.7,610,1179,0.517,66,168,0.393,544,1011,0.538,0.545,395,443,0.892,50,463,513,190,38,47,137,172,1681
20930,2011,Jermaine O'Neal,C,32,BOS,24,10,431,9.2,0.504,0.009,0.394,7.6,17,12.6,4.3,0.2,5.4,17.4,17.2,-0.2,0.8,0.6,0.065,-5.4,2.4,-3,-0.1,50,109,0.459,0,1,0,50,108,0.463,0.459,29,43,0.674,25,63,88,12,2,30,27,65,129
20931,2011,Shaquille O'Neal*,C,38,BOS,37,36,752,17.4,0.659,0,0.652,8.3,20.1,14.6,5.9,1.1,4.4,17.8,20.1,1.1,1.6,2.7,0.174,-1.1,2.6,1.5,0.7,134,201,0.667,0,0,,134,201,0.667,0.667,73,131,0.557,48,130,178,26,16,42,56,120,341
20932,2011,Fabricio Oberto,C,35,POR,5,0,45,0.8,0.595,0,0.4,7.8,11.4,9.5,0,0,0,33.8,9.2,0,0,0,-0.012,-6.4,-3.6,-10,-0.1,3,5,0.6,0,0,,3,5,0.6,0.6,1,2,0.5,3,4,7,0,0,0,3,10,7
20933,2011,Lamar Odom,PF,31,LAL,82,35,2639,19.4,0.589,0.199,0.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,6.1,4,10.1,0.184,2.3,1.4,3.7,3.8,473,893,0.53,68,178,0.382,405,715,0.566,0.568,166,246,0.675,175,535,710,249,47,61,139,200,1180
20934,2011,Emeka Okafor,C,28,NOH,72,72,2287,16,0.584,0.002,0.492,12.2,24.3,18.2,3,0.9,4.6,15.7,15.8,2.7,3.8,6.5,0.136,-1.5,2.4,0.8,1.6,300,524,0.573,0,1,0,300,523,0.574,0.573,145,258,0.562,230,454,684,42,40,127,119,230,745
20935,2011,Mehmet Okur,C,31,UTA,13,0,168,12.6,0.452,0.258,0.323,6.4,15.2,10.8,17.7,1.3,1.9,9,21.2,0.1,0.1,0.2,0.048,-1.4,-1.6,-3,0,22,62,0.355,5,16,0.313,17,46,0.37,0.395,15,20,0.75,9,21,30,19,4,4,7,18,64
20936,2011,Travis Outlaw,SF,26,NJN,82,55,2358,8.8,0.469,0.345,0.234,2.6,14,8.1,5.8,0.8,1.2,8.1,17.3,-0.4,1.2,0.8,0.016,-2.6,-0.9,-3.6,-0.9,274,731,0.375,76,252,0.302,198,479,0.413,0.427,132,171,0.772,54,271,325,84,34,36,71,148,756
20937,2011,Larry Owens,SF,28,TOT,12,0,143,11.2,0.556,0.406,0.281,0.8,11.4,6,8.4,3.2,2.7,12.2,12.7,0.1,0.2,0.2,0.083,-1.6,1.5,-0.1,0.1,15,32,0.469,6,13,0.462,9,19,0.474,0.563,4,9,0.444,1,14,15,8,9,5,5,18,40
20938,2011,Larry Owens,SF,28,SAS,7,0,31,11.9,0.58,0.5,0.667,0,14.6,7.5,4.6,3.4,0,0,11.5,0,0,0.1,0.151,-0.3,0.8,0.5,0,3,6,0.5,1,3,0.333,2,3,0.667,0.583,2,4,0.5,0,4,4,1,2,0,0,4,9
20939,2011,Larry Owens,SF,28,WAS,5,0,112,11,0.55,0.385,0.192,1,10.6,5.6,9.5,3.2,3.4,15.1,13.1,0,0.1,0.1,0.064,-2,1.7,-0.2,0,12,26,0.462,5,10,0.5,7,16,0.438,0.558,2,5,0.4,1,10,11,7,7,5,5,14,31
20940,2011,Zaza Pachulia,C,26,ATL,79,7,1244,12.4,0.562,0,0.772,11.6,20.6,16.1,7,1.5,1.3,18.2,14.5,1.5,1.6,3.1,0.118,-2.2,0.8,-1.5,0.2,107,232,0.461,0,0,,107,232,0.461,0.461,135,179,0.754,119,214,333,58,34,22,69,184,349
20941,2011,Anthony Parker,SF,35,CLE,72,65,2091,10.5,0.505,0.411,0.172,1.8,10.5,6,16.7,1.7,0.4,11.9,14.6,0.9,0.6,1.5,0.034,-0.8,-0.7,-1.6,0.2,220,552,0.399,86,227,0.379,134,325,0.412,0.476,74,95,0.779,33,185,218,218,67,10,80,109,600
20942,2011,Tony Parker,PG,28,SAS,78,78,2528,20.4,0.569,0.065,0.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,5.8,2.4,8.2,0.156,2.5,-0.8,1.7,2.4,555,1069,0.519,25,70,0.357,530,999,0.531,0.531,233,303,0.769,30,208,238,513,90,3,200,135,1368
20943,2011,Patrick Patterson,PF,21,HOU,52,6,868,16.7,0.574,0.007,0.157,11.2,14.9,13.1,7.6,1,3,9.8,16.1,1.7,0.7,2.4,0.134,0,0.5,0.5,0.5,149,267,0.558,0,2,0,149,265,0.562,0.558,30,42,0.714,86,114,200,41,17,37,31,77,328
20944,2011,Chris Paul,PG,25,NOH,80,80,2880,23.7,0.578,0.197,0.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,9.5,4.4,13.9,0.232,5.4,1,6.4,6.1,430,928,0.463,71,183,0.388,359,745,0.482,0.502,337,384,0.878,38,289,327,782,188,5,177,196,1268
20945,2011,Sasha Pavlovic,SF-SG,27,TOT,31,7,362,6,0.497,0.431,0.139,0.4,9.9,5.3,6.4,1.5,1.6,13.6,11.6,-0.2,0.5,0.3,0.042,-3.7,1.2,-2.5,0,29,72,0.403,12,31,0.387,17,41,0.415,0.486,6,10,0.6,1,31,32,16,10,7,12,34,76
20946,2011,Sasha Pavlovic,SF,27,DAL,10,6,163,7.8,0.551,0.457,0.143,0,8.3,4.3,6.3,1.6,1.4,11.8,12.1,0,0.2,0.2,0.067,-2.1,1.1,-1,0,15,35,0.429,7,16,0.438,8,19,0.421,0.529,4,5,0.8,0,12,12,7,5,3,5,15,41
20947,2011,Sasha Pavlovic,SG,27,NOH,4,1,50,2.9,0.182,0.455,0,0,14.7,7.3,17.1,0,6.7,8.3,11.4,-0.1,0.1,-0.1,-0.065,-8.1,2.8,-5.3,0,2,11,0.182,0,5,0,2,6,0.333,0.182,0,0,,0,6,6,6,0,4,1,4,4
20948,2011,Sasha Pavlovic,SG,27,BOS,17,0,149,5.1,0.55,0.385,0.192,0.9,10.1,5.8,2.9,1.8,0,17.5,11,-0.1,0.2,0.2,0.051,-3.9,0.7,-3.2,0,12,26,0.462,5,10,0.5,7,16,0.438,0.558,2,5,0.4,1,13,14,3,5,0,6,15,31
20949,2011,Nikola Pekovic,C,25,MIN,65,11,887,11.2,0.573,0,0.433,11,13.2,12.1,4.8,1,3,22.5,19.4,0.2,0.5,0.6,0.035,-3.1,-0.8,-3.9,-0.4,136,263,0.517,0,0,,136,263,0.517,0.517,87,114,0.763,90,103,193,27,18,35,91,181,359
20950,2011,Kendrick Perkins,C,26,TOT,29,24,742,9.6,0.538,0,0.554,10.4,26.2,18.7,5.2,0.6,2.6,25.7,13.7,-0.2,1.2,1,0.063,-4.3,1.8,-2.5,-0.1,67,130,0.515,0,0,,67,130,0.515,0.515,40,72,0.556,62,170,232,26,9,26,56,91,174
20951,2011,Kendrick Perkins,C,26,BOS,12,7,313,10.2,0.568,0,0.678,9.6,27.5,19.1,4.8,0.3,2.5,24.6,15.6,-0.1,0.6,0.6,0.088,-4.8,1.9,-2.8,-0.1,32,59,0.542,0,0,,32,59,0.542,0.542,23,40,0.575,23,74,97,10,2,10,25,37,87
20952,2011,Kendrick Perkins,C,26,OKC,17,17,429,9.1,0.511,0,0.451,11,25.3,18.4,5.4,0.8,2.7,26.7,12.3,-0.1,0.6,0.4,0.046,-3.9,1.6,-2.3,0,35,71,0.493,0,0,,35,71,0.493,0.493,17,32,0.531,39,96,135,16,7,16,31,54,87
20953,2011,Morris Peterson,SG,33,OKC,4,0,23,1.7,0.4,0.2,0,0,14.8,7.6,6.4,0,0,0,9.9,0,0,0,0.015,-5.1,-2.1,-7.3,0,2,5,0.4,0,1,0,2,4,0.5,0.4,0,0,,0,3,3,1,0,0,0,5,4
20954,2011,Johan Petro,C,25,NJN,77,1,893,9.9,0.452,0.014,0.097,8,20.4,14,8.4,2,2.9,13.2,18.1,-0.7,1.1,0.4,0.024,-4.6,1.4,-3.2,-0.3,129,290,0.445,0,4,0,129,286,0.451,0.445,15,28,0.536,62,150,212,44,34,34,46,178,273
20955,2011,Paul Pierce,SF,33,BOS,80,80,2774,19.7,0.62,0.291,0.44,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24,6.5,5.1,11.6,0.201,3.1,1.6,4.7,4.7,507,1021,0.497,111,297,0.374,396,724,0.547,0.551,386,449,0.86,34,396,430,260,80,51,171,231,1511
20956,2011,Mickael Pietrus,SG-SF,28,TOT,57,4,1107,9.8,0.526,0.647,0.156,1.6,11.5,6.6,4.6,1.3,1.4,9.1,17.6,0.3,1,1.3,0.055,-0.7,-0.7,-1.4,0.2,143,365,0.392,85,236,0.36,58,129,0.45,0.508,39,57,0.684,15,111,126,33,29,21,39,101,410
20957,2011,Mickael Pietrus,SF,28,ORL,19,0,418,8.3,0.54,0.757,0.052,1.7,12,7,3.8,1.3,0.6,10.6,14.6,0.1,0.6,0.7,0.082,-0.8,0.2,-0.6,0.2,45,115,0.391,34,87,0.391,11,28,0.393,0.539,3,6,0.5,6,44,50,10,10,3,14,35,127
20958,2011,Mickael Pietrus,SG,28,PHO,38,4,689,10.8,0.519,0.596,0.204,1.5,11.2,6.4,5,1.4,1.9,8.4,19.5,0.1,0.4,0.6,0.039,-0.6,-1.3,-1.9,0,98,250,0.392,51,149,0.342,47,101,0.465,0.494,36,51,0.706,9,67,76,23,19,18,25,66,283
20959,2011,Dexter Pittman,C,22,MIA,2,0,11,-6.4,0.333,0,0,11.5,20.4,16.2,0,0,0,40,21.3,-0.1,0,-0.1,-0.246,-15.7,-5.5,-21.2,-0.1,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,2,3,0,0,0,2,2,2
20960,2011,Quincy Pondexter,SF,22,NOH,66,6,734,8.5,0.482,0.278,0.189,3.8,10.8,7.3,5.9,1.3,1.1,7.6,13.7,0.2,0.7,0.9,0.06,-2.8,0,-2.8,-0.1,73,180,0.406,18,50,0.36,55,130,0.423,0.456,24,34,0.706,23,65,88,28,17,10,16,63,188
20961,2011,James Posey,SF,34,IND,49,0,839,7.5,0.485,0.88,0.062,1.3,18,9.7,6.1,1.4,0.5,8.8,14.3,0,1,1,0.056,-1.3,-0.6,-2,0,81,241,0.336,67,212,0.316,14,29,0.483,0.475,11,15,0.733,10,137,147,34,24,6,24,103,240
20962,2011,Leon Powe,C-PF,27,TOT,30,3,328,15,0.524,0.017,0.605,8.3,14.2,11.2,3.6,1.6,0.9,7.4,22.4,0.4,0.2,0.6,0.09,-2.4,-3.1,-5.5,-0.3,59,119,0.496,0,2,0,59,117,0.504,0.496,40,72,0.556,24,39,63,7,10,4,12,44,158
20963,2011,Leon Powe,PF,27,CLE,14,3,187,12.9,0.497,0,0.441,9.6,13.9,11.7,1.9,1.9,1.2,6.6,18.3,0.1,0.1,0.2,0.051,-3.4,-2.4,-5.9,-0.2,29,59,0.492,0,0,,29,59,0.492,0.492,12,26,0.462,16,22,38,2,7,3,5,20,70
20964,2011,Leon Powe,C,27,MEM,16,0,141,17.8,0.548,0.033,0.767,6.7,14.5,10.6,6,1.1,0.6,8,27.9,0.3,0.1,0.4,0.142,-1,-4,-5,-0.1,30,60,0.5,0,2,0,30,58,0.517,0.5,28,46,0.609,8,17,25,5,3,1,7,24,88
20965,2011,Josh Powell,PF,28,ATL,54,0,653,8,0.492,0.005,0.216,9.1,15.8,12.5,5.5,0.4,0.6,18.9,20.4,-0.7,0.5,-0.2,-0.012,-5.8,-2.3,-8,-1,94,208,0.452,0,1,0,94,207,0.454,0.452,36,45,0.8,49,86,135,22,5,5,53,78,224
20966,2011,A.J. Price,PG,24,IND,50,0,795,10.7,0.454,0.466,0.253,2.3,7.8,5,22.7,1.8,0.1,13,22.7,-0.4,0.7,0.3,0.02,-1.1,-2.3,-3.4,-0.3,114,320,0.356,41,149,0.275,73,171,0.427,0.42,54,81,0.667,16,56,72,111,29,1,53,61,323
20967,2011,Ronnie Price,SG,27,UTA,59,0,717,5.5,0.434,0.329,0.186,3.7,6.6,5.1,11.7,3.1,0.6,19.5,18,-1.2,0.5,-0.7,-0.048,-4.1,-1.1,-5.3,-0.6,74,210,0.352,20,69,0.29,54,141,0.383,0.4,29,39,0.744,22,39,61,56,42,5,55,106,197
20968,2011,Tayshaun Prince,SF,30,DET,78,78,2562,15.1,0.511,0.098,0.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21,2.9,0.4,3.3,0.062,0,-1.7,-1.7,0.2,473,1001,0.473,34,98,0.347,439,903,0.486,0.49,118,168,0.702,78,251,329,215,30,41,82,90,1098
20969,2011,Joel Przybilla,C,31,TOT,36,9,519,6.2,0.573,0,0.614,8.4,26.4,17.1,3.6,0.5,2.4,34.2,7.7,-0.1,0.6,0.5,0.046,-5.5,0.8,-4.7,-0.4,25,44,0.568,0,0,,25,44,0.568,0.568,14,27,0.519,37,108,145,13,5,15,29,79,64
20970,2011,Joel Przybilla,C,31,POR,31,9,445,7.2,0.623,0,0.676,7.4,26.7,16.6,4.2,0.6,2.6,33.3,6.9,0.1,0.6,0.6,0.066,-4.8,1.7,-3.1,-0.1,21,34,0.618,0,0,,21,34,0.618,0.618,13,23,0.565,28,93,121,13,5,14,22,63,55
20971,2011,Joel Przybilla,C,31,CHA,5,0,74,0.3,0.383,0,0.4,14.6,24.7,19.6,0,0,1.1,37.3,11.9,-0.2,0.1,-0.1,-0.074,-10,-4.1,-14.1,-0.2,4,10,0.4,0,0,,4,10,0.4,0.4,1,4,0.25,9,15,24,0,0,1,7,16,9
20972,2011,Chris Quinn,PG,27,SAS,41,0,292,7.5,0.428,0.407,0.088,1.2,8.5,5,21.1,0.9,0.2,11.3,16.8,-0.1,0.2,0.1,0.024,-3,-2.3,-5.3,-0.2,33,91,0.363,11,37,0.297,22,54,0.407,0.423,4,8,0.5,3,22,25,42,5,1,12,29,81
20973,2011,Vladimir Radmanovic,PF,30,GSW,74,6,1169,12.6,0.562,0.544,0.107,6.1,14.7,10.3,9.6,1.9,2.9,14.6,14.7,1.2,0.9,2.1,0.086,-0.2,0.2,0,0.6,137,318,0.431,70,173,0.405,67,145,0.462,0.541,30,34,0.882,64,148,212,79,44,44,57,157,374
20974,2011,Anthony Randolph,C-PF,21,TOT,40,3,590,16.2,0.505,0.015,0.326,8,22.7,15.2,9.8,1.9,3.1,14.9,25.8,-0.2,0.6,0.5,0.038,-3.5,-0.1,-3.6,-0.2,123,264,0.466,1,4,0.25,122,260,0.469,0.468,58,86,0.674,43,117,160,33,22,24,53,62,305
20975,2011,Anthony Randolph,PF,21,NYK,17,0,127,7.6,0.348,0.089,0.267,9.8,26.3,18,8.1,1.6,4.6,16.6,21.1,-0.4,0.2,-0.2,-0.074,-8.5,0.7,-7.8,-0.2,14,45,0.311,1,4,0.25,13,41,0.317,0.322,6,12,0.5,11,29,40,7,4,8,10,15,35
20976,2011,Anthony Randolph,C,21,MIN,23,3,463,18.5,0.537,0,0.338,7.5,21.7,14.4,10.3,1.9,2.6,14.6,27.1,0.2,0.5,0.7,0.069,-2.2,-0.3,-2.5,-0.1,109,219,0.498,0,0,,109,219,0.498,0.498,52,74,0.703,32,88,120,26,18,16,43,47,270
20977,2011,Zach Randolph,PF,29,MEM,75,74,2724,22.6,0.552,0.036,0.333,14.2,26,20.1,10.2,1.2,0.7,10,25,6.8,3.7,10.5,0.185,2.6,-0.1,2.5,3.1,598,1188,0.503,8,43,0.186,590,1145,0.515,0.507,300,396,0.758,326,588,914,163,63,25,151,175,1504
20978,2011,Theo Ratliff,C,37,LAL,10,0,71,4.4,0.145,0,0.333,9.9,10.8,10.4,5.5,1.5,5.4,30.4,6.3,-0.1,0.1,0,0,-6.4,4.7,-1.8,0,1,6,0.167,0,0,,1,6,0.167,0.167,0,2,0,6,7,13,3,2,5,3,7,2
20979,2011,Andy Rautins,SG,24,NYK,5,0,24,-1.2,0.508,0.571,0.286,0,4.8,2.4,18.7,2.1,0,47,27.5,-0.2,0,-0.2,-0.314,-11.6,-4.3,-16,-0.1,3,7,0.429,1,4,0.25,2,3,0.667,0.5,1,2,0.5,0,1,1,3,1,0,7,0,8
20980,2011,Michael Redd,SG,31,MIL,10,0,134,9.7,0.47,0.378,0.089,0,7.1,3.5,15.6,0.8,0.6,7.9,17.7,0,0.1,0.1,0.048,-3,-2.1,-5.1,-0.1,18,45,0.4,4,17,0.235,14,28,0.5,0.444,4,4,1,0,8,8,12,2,1,4,4,44
20981,2011,J.J. Redick,SG,26,ORL,59,5,1513,12.8,0.589,0.49,0.286,0.5,8.1,4.4,11,1,0.2,9.5,17,2.7,1.8,4.5,0.142,1.1,-0.4,0.6,1,197,447,0.441,87,219,0.397,110,228,0.482,0.538,112,128,0.875,6,107,113,102,29,3,53,80,593
20982,2011,Jason Richardson,SG,30,TOT,80,80,2715,15,0.555,0.454,0.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,3.6,3.3,6.9,0.123,2,0.1,2.2,2.8,472,1056,0.447,189,479,0.395,283,577,0.49,0.536,116,159,0.73,67,264,331,147,93,13,95,162,1249
20983,2011,Jason Richardson,SG,30,PHO,25,25,796,19.1,0.574,0.38,0.185,4.8,11.3,8,7.9,1.7,0.3,6.7,25.5,1.5,0.4,1.9,0.117,3.5,-2.2,1.3,0.7,183,389,0.47,62,148,0.419,121,241,0.502,0.55,55,72,0.764,33,78,111,36,27,3,30,46,483
20984,2011,Jason Richardson,SG,30,ORL,55,55,1919,13.2,0.543,0.496,0.13,2.1,11,6.7,9.7,1.8,0.4,8.4,18.6,2.1,2.9,5,0.125,1.4,1.1,2.5,2.2,289,667,0.433,127,331,0.384,162,336,0.482,0.528,61,87,0.701,34,186,220,111,66,10,65,116,766
20985,2011,Quentin Richardson,SF,30,ORL,57,19,955,8.1,0.454,0.573,0.173,4.9,16.6,10.9,6.1,1.4,0.4,10.7,14.9,-0.2,1.5,1.3,0.067,-2.4,0.8,-1.6,0.1,87,255,0.341,42,146,0.288,45,109,0.413,0.424,33,44,0.75,39,139,178,38,25,5,33,74,249
20986,2011,Luke Ridnour,PG,29,MIN,71,66,2159,15,0.567,0.27,0.201,1.9,8.6,5.1,28.1,2.1,0.4,17.6,17.8,3.2,0.8,4,0.089,1.2,-1.5,-0.3,0.9,319,681,0.468,81,184,0.44,238,497,0.479,0.528,121,137,0.883,37,162,199,384,89,10,158,146,840
